timestamp,event_id,shelf_name,event_type,item_count,frame_number,evidence_filename,details
2026-07-27 20:52:48,Lower_Shelf_STOCK_RESTOCKING_1317,Lower_Shelf,STOCK_RESTOCKING,2,1317,shelf_Lower_Shelf_STOCK_RESTOCKING_20260727_205248_frame_1317.jpg,Stock replenished from 0 to 2 items.
2026-07-27 20:52:49,Upper_Shelf_NORMAL_1330,Upper_Shelf,NORMAL,3,1330,shelf_Upper_Shelf_NORMAL_20260727_205249_frame_1330.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:52:49,Upper_Shelf_FULLY_STOCKED_1342,Upper_Shelf,FULLY_STOCKED,4,1342,shelf_Upper_Shelf_FULLY_STOCKED_20260727_205249_frame_1342.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 4 items.
2026-07-27 20:52:50,Upper_Shelf_NORMAL_1347,Upper_Shelf,NORMAL,3,1347,shelf_Upper_Shelf_NORMAL_20260727_205250_frame_1347.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 3 items.
2026-07-27 20:52:50,Lower_Shelf_NORMAL_1352,Lower_Shelf,NORMAL,3,1352,shelf_Lower_Shelf_NORMAL_20260727_205250_frame_1352.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:52:51,Lower_Shelf_FULLY_STOCKED_1366,Lower_Shelf,FULLY_STOCKED,4,1366,shelf_Lower_Shelf_FULLY_STOCKED_20260727_205251_frame_1366.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 4 items.
2026-07-27 20:52:51,Upper_Shelf_LOW_STOCK_1378,Upper_Shelf,LOW_STOCK,2,1378,shelf_Upper_Shelf_LOW_STOCK_20260727_205251_frame_1378.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-27 20:52:52,Upper_Shelf_NORMAL_1381,Upper_Shelf,NORMAL,3,1381,shelf_Upper_Shelf_NORMAL_20260727_205251_frame_1381.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:52:52,Lower_Shelf_NORMAL_1390,Lower_Shelf,NORMAL,3,1390,shelf_Lower_Shelf_NORMAL_20260727_205252_frame_1390.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 3 items.
2026-07-27 20:52:52,Lower_Shelf_FULLY_STOCKED_1393,Lower_Shelf,FULLY_STOCKED,6,1393,shelf_Lower_Shelf_FULLY_STOCKED_20260727_205252_frame_1393.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 6 items.
2026-07-27 20:52:52,Upper_Shelf_FULLY_STOCKED_1396,Upper_Shelf,FULLY_STOCKED,4,1396,shelf_Upper_Shelf_FULLY_STOCKED_20260727_205252_frame_1396.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 4 items.
2026-07-27 20:52:53,Upper_Shelf_LOW_STOCK_1408,Upper_Shelf,LOW_STOCK,1,1408,shelf_Upper_Shelf_LOW_STOCK_20260727_205253_frame_1408.jpg,Stock transitioned from FULLY_STOCKED to LOW_STOCK. Count: 1 items.
2026-07-27 20:52:53,Upper_Shelf_CUSTOMER_INTERACTION_1410,Upper_Shelf,CUSTOMER_INTERACTION,1,1410,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260727_205253_frame_1410.jpg,Customer approached shelf and started interacting.
2026-07-27 20:52:53,Lower_Shelf_CUSTOMER_INTERACTION_1410,Lower_Shelf,CUSTOMER_INTERACTION,5,1410,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260727_205253_frame_1410.jpg,Customer approached shelf and started interacting.
2026-07-27 20:52:55,Upper_Shelf_CUSTOMER_INTERACTION_END_1450,Upper_Shelf,CUSTOMER_INTERACTION_END,1,1450,shelf_Upper_Shelf_CUSTOMER_INTERACTION_END_20260727_205255_frame_1450.jpg,Customer left shelf. No stock levels changed.
2026-07-27 20:52:58,Upper_Shelf_EMPTY_1486,Upper_Shelf,EMPTY,0,1486,shelf_Upper_Shelf_EMPTY_20260727_205258_frame_1486.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:00,Lower_Shelf_CUSTOMER_INTERACTION_END_1507,Lower_Shelf,CUSTOMER_INTERACTION_END,5,1507,shelf_Lower_Shelf_CUSTOMER_INTERACTION_END_20260727_205300_frame_1507.jpg,Customer left shelf. No stock levels changed.
2026-07-27 20:53:00,Upper_Shelf_LOW_STOCK_1513,Upper_Shelf,LOW_STOCK,1,1513,shelf_Upper_Shelf_LOW_STOCK_20260727_205300_frame_1513.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:02,Upper_Shelf_CUSTOMER_INTERACTION_1544,Upper_Shelf,CUSTOMER_INTERACTION,1,1544,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260727_205302_frame_1544.jpg,Customer approached shelf and started interacting.
2026-07-27 20:53:02,Lower_Shelf_CUSTOMER_INTERACTION_1544,Lower_Shelf,CUSTOMER_INTERACTION,7,1544,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260727_205302_frame_1544.jpg,Customer approached shelf and started interacting.
2026-07-27 20:53:04,Upper_Shelf_EMPTY_1575,Upper_Shelf,EMPTY,0,1575,shelf_Upper_Shelf_EMPTY_20260727_205304_frame_1575.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:06,Upper_Shelf_LOW_STOCK_1602,Upper_Shelf,LOW_STOCK,1,1602,shelf_Upper_Shelf_LOW_STOCK_20260727_205306_frame_1602.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:08,Upper_Shelf_EMPTY_1639,Upper_Shelf,EMPTY,0,1639,shelf_Upper_Shelf_EMPTY_20260727_205308_frame_1639.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:08,Upper_Shelf_NORMAL_1651,Upper_Shelf,NORMAL,3,1651,shelf_Upper_Shelf_NORMAL_20260727_205308_frame_1651.jpg,Stock transitioned from EMPTY to NORMAL. Count: 3 items.
2026-07-27 20:53:09,Upper_Shelf_FULLY_STOCKED_1657,Upper_Shelf,FULLY_STOCKED,4,1657,shelf_Upper_Shelf_FULLY_STOCKED_20260727_205309_frame_1657.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 4 items.
2026-07-27 20:53:11,Lower_Shelf_NORMAL_1694,Lower_Shelf,NORMAL,3,1694,shelf_Lower_Shelf_NORMAL_20260727_205311_frame_1694.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 3 items.
2026-07-27 20:53:12,Upper_Shelf_STOCK_RESTOCKING_1719,Upper_Shelf,STOCK_RESTOCKING,4,1719,shelf_Upper_Shelf_STOCK_RESTOCKING_20260727_205312_frame_1719.jpg,Stock replenished from 1 to 4 items.
2026-07-27 20:53:12,Lower_Shelf_STOCK_DEPLETION_1719,Lower_Shelf,STOCK_DEPLETION,3,1719,shelf_Lower_Shelf_STOCK_DEPLETION_20260727_205312_frame_1719.jpg,Stock decreased from 7 to 3 items.
2026-07-27 20:53:14,Upper_Shelf_NORMAL_1759,Upper_Shelf,NORMAL,3,1759,shelf_Upper_Shelf_NORMAL_20260727_205314_frame_1759.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 3 items.
2026-07-27 20:53:14,Upper_Shelf_CUSTOMER_INTERACTION_1760,Upper_Shelf,CUSTOMER_INTERACTION,3,1760,shelf_Upper_Shelf_CUSTOMER_INTERACTION_20260727_205314_frame_1760.jpg,Customer approached shelf and started interacting.
2026-07-27 20:53:14,Lower_Shelf_CUSTOMER_INTERACTION_1760,Lower_Shelf,CUSTOMER_INTERACTION,3,1760,shelf_Lower_Shelf_CUSTOMER_INTERACTION_20260727_205314_frame_1760.jpg,Customer approached shelf and started interacting.
2026-07-27 20:53:15,Upper_Shelf_EMPTY_1775,Upper_Shelf,EMPTY,0,1775,shelf_Upper_Shelf_EMPTY_20260727_205315_frame_1775.jpg,Stock transitioned from NORMAL to EMPTY. Count: 0 items.
2026-07-27 20:53:15,Lower_Shelf_EMPTY_1775,Lower_Shelf,EMPTY,0,1775,shelf_Lower_Shelf_EMPTY_20260727_205315_frame_1775.jpg,Stock transitioned from NORMAL to EMPTY. Count: 0 items.
2026-07-27 20:53:22,Lower_Shelf_LOW_STOCK_1888,Lower_Shelf,LOW_STOCK,1,1888,shelf_Lower_Shelf_LOW_STOCK_20260727_205322_frame_1888.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:22,Lower_Shelf_NORMAL_1891,Lower_Shelf,NORMAL,3,1891,shelf_Lower_Shelf_NORMAL_20260727_205322_frame_1891.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:53:22,Lower_Shelf_FULLY_STOCKED_1892,Lower_Shelf,FULLY_STOCKED,4,1892,shelf_Lower_Shelf_FULLY_STOCKED_20260727_205322_frame_1892.jpg,Stock transitioned from NORMAL to FULLY_STOCKED. Count: 4 items.
2026-07-27 20:53:23,Lower_Shelf_NORMAL_1911,Lower_Shelf,NORMAL,3,1911,shelf_Lower_Shelf_NORMAL_20260727_205323_frame_1911.jpg,Stock transitioned from FULLY_STOCKED to NORMAL. Count: 3 items.
2026-07-27 20:53:24,Lower_Shelf_LOW_STOCK_1912,Lower_Shelf,LOW_STOCK,2,1912,shelf_Lower_Shelf_LOW_STOCK_20260727_205324_frame_1912.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-27 20:53:24,Lower_Shelf_EMPTY_1914,Lower_Shelf,EMPTY,0,1914,shelf_Lower_Shelf_EMPTY_20260727_205324_frame_1914.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:26,Upper_Shelf_LOW_STOCK_1951,Upper_Shelf,LOW_STOCK,1,1951,shelf_Upper_Shelf_LOW_STOCK_20260727_205326_frame_1951.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:30,Upper_Shelf_EMPTY_2021,Upper_Shelf,EMPTY,0,2021,shelf_Upper_Shelf_EMPTY_20260727_205330_frame_2021.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:31,Upper_Shelf_STOCK_DEPLETION_2042,Upper_Shelf,STOCK_DEPLETION,0,2042,shelf_Upper_Shelf_STOCK_DEPLETION_20260727_205331_frame_2042.jpg,Stock decreased from 3 to 0 items.
2026-07-27 20:53:31,Lower_Shelf_STOCK_DEPLETION_2042,Lower_Shelf,STOCK_DEPLETION,0,2042,shelf_Lower_Shelf_STOCK_DEPLETION_20260727_205331_frame_2042.jpg,Stock decreased from 3 to 0 items.
2026-07-27 20:53:32,Lower_Shelf_LOW_STOCK_2067,Lower_Shelf,LOW_STOCK,1,2067,shelf_Lower_Shelf_LOW_STOCK_20260727_205332_frame_2067.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:38,Lower_Shelf_EMPTY_2174,Lower_Shelf,EMPTY,0,2174,shelf_Lower_Shelf_EMPTY_20260727_205338_frame_2174.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:39,Upper_Shelf_LOW_STOCK_2181,Upper_Shelf,LOW_STOCK,1,2181,shelf_Upper_Shelf_LOW_STOCK_20260727_205339_frame_2181.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:39,Lower_Shelf_LOW_STOCK_2181,Lower_Shelf,LOW_STOCK,1,2181,shelf_Lower_Shelf_LOW_STOCK_20260727_205339_frame_2181.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:39,Upper_Shelf_EMPTY_2182,Upper_Shelf,EMPTY,0,2182,shelf_Upper_Shelf_EMPTY_20260727_205339_frame_2182.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:39,Lower_Shelf_NORMAL_2187,Lower_Shelf,NORMAL,3,2187,shelf_Lower_Shelf_NORMAL_20260727_205339_frame_2187.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:53:39,Lower_Shelf_LOW_STOCK_2188,Lower_Shelf,LOW_STOCK,2,2188,shelf_Lower_Shelf_LOW_STOCK_20260727_205339_frame_2188.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-27 20:53:39,Lower_Shelf_NORMAL_2189,Lower_Shelf,NORMAL,3,2189,shelf_Lower_Shelf_NORMAL_20260727_205339_frame_2189.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:53:40,Lower_Shelf_LOW_STOCK_2197,Lower_Shelf,LOW_STOCK,2,2197,shelf_Lower_Shelf_LOW_STOCK_20260727_205340_frame_2197.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-27 20:53:40,Upper_Shelf_LOW_STOCK_2198,Upper_Shelf,LOW_STOCK,1,2198,shelf_Upper_Shelf_LOW_STOCK_20260727_205340_frame_2198.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:40,Lower_Shelf_EMPTY_2205,Lower_Shelf,EMPTY,0,2205,shelf_Lower_Shelf_EMPTY_20260727_205340_frame_2205.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:40,Upper_Shelf_NORMAL_2208,Upper_Shelf,NORMAL,3,2208,shelf_Upper_Shelf_NORMAL_20260727_205340_frame_2208.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:53:41,Upper_Shelf_LOW_STOCK_2214,Upper_Shelf,LOW_STOCK,2,2214,shelf_Upper_Shelf_LOW_STOCK_20260727_205341_frame_2214.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-27 20:53:42,Upper_Shelf_EMPTY_2238,Upper_Shelf,EMPTY,0,2238,shelf_Upper_Shelf_EMPTY_20260727_205342_frame_2238.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:46,Upper_Shelf_LOW_STOCK_2313,Upper_Shelf,LOW_STOCK,1,2313,shelf_Upper_Shelf_LOW_STOCK_20260727_205346_frame_2313.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:47,Upper_Shelf_EMPTY_2330,Upper_Shelf,EMPTY,0,2330,shelf_Upper_Shelf_EMPTY_20260727_205347_frame_2330.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
2026-07-27 20:53:49,Upper_Shelf_LOW_STOCK_2363,Upper_Shelf,LOW_STOCK,1,2363,shelf_Upper_Shelf_LOW_STOCK_20260727_205349_frame_2363.jpg,Stock transitioned from EMPTY to LOW_STOCK. Count: 1 items.
2026-07-27 20:53:52,Upper_Shelf_NORMAL_2418,Upper_Shelf,NORMAL,3,2418,shelf_Upper_Shelf_NORMAL_20260727_205352_frame_2418.jpg,Stock transitioned from LOW_STOCK to NORMAL. Count: 3 items.
2026-07-27 20:53:52,Upper_Shelf_LOW_STOCK_2419,Upper_Shelf,LOW_STOCK,2,2419,shelf_Upper_Shelf_LOW_STOCK_20260727_205352_frame_2419.jpg,Stock transitioned from NORMAL to LOW_STOCK. Count: 2 items.
2026-07-27 20:53:53,Upper_Shelf_EMPTY_2440,Upper_Shelf,EMPTY,0,2440,shelf_Upper_Shelf_EMPTY_20260727_205353_frame_2440.jpg,Stock transitioned from LOW_STOCK to EMPTY. Count: 0 items.
